,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Title,LastNameNum,TicketSibling,isParent,isEnfant,AgeBin,FareBin,IsAlone,FamilySize,Servant,parentSurvived,childrenSurvived,parentDied,childrenDied,SiblingDied,SiblingSurvived
train,555,1.0,3,0,-0.5785059922809677,0,0,460,-0.9313998219224265,2,3,592,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,556,0.0,1,1,2.4272060181174155,0,0,67,0.3302548388622302,2,4,858,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,557,1.0,1,0,1.3752068144779812,1,0,72,0.7578643134551349,0,5,224,1,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,558,0.0,1,1,-0.35307759150108897,0,0,832,2.663285891495951,0,4,673,5,0.0,0.0,1,4,0,5,0,0,0,0,0,0,0
train,559,1.0,1,0,0.698921612138345,1,1,1,1.5147394221929587,2,5,783,3,1.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,560,1.0,3,0,0.4734932113584663,1,0,415,-0.11487333955237801,2,5,869,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,561,0.0,3,1,0.022636409798708873,0,0,647,-0.9345460513600208,1,4,541,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,562,0.0,3,1,0.7740644123983046,0,0,533,-0.9163224516047415,2,4,735,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,563,0.0,2,1,-0.12764919072121025,0,0,133,-0.3775512477633212,2,4,575,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,564,0.0,3,1,0.022636409798708873,0,0,891,-0.8973710928725647,2,4,729,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,565,0.0,3,0,0.022636409798708873,0,0,884,-0.8973710928725647,2,3,514,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,566,0.0,3,1,-0.42822039176104854,2,0,713,0.22974484480448726,2,4,195,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
train,567,0.0,3,1,-0.8039343930608464,0,0,487,-0.9163224516047415,2,4,769,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,568,0.0,3,0,-0.0525063904612507,0,4,540,0.08593249815060405,2,5,608,5,1.0,0.0,1,2,0,5,0,0,0,0,1,0,0
train,569,0.0,3,1,0.022636409798708873,0,0,280,-1.0022163539847027,0,4,212,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,570,1.0,3,1,0.17292201031862803,0,0,571,-0.9214914200619991,2,4,386,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,571,1.0,2,1,2.4272060181174155,0,0,849,-0.6331710965388939,2,4,317,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,572,1.0,1,0,1.750920815777779,2,0,75,1.0408845003711593,2,5,27,2,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,573,1.0,1,1,0.4734932113584663,0,0,791,0.3237311407884572,2,4,252,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,574,1.0,3,0,0.022636409798708873,0,0,100,-0.9345460513600208,1,3,401,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,575,0.0,3,1,-1.029362793840725,0,0,715,-0.8973710928725647,2,4,691,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,576,0.0,3,1,-0.8039343930608464,0,0,576,-0.304007156479428,2,4,616,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,577,1.0,2,0,0.32320761083854715,0,0,189,-0.4162482943735053,2,3,272,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,578,1.0,1,0,0.698921612138345,1,0,92,1.1300734165818813,2,5,728,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,579,0.0,3,0,0.5486360116184259,1,0,283,-0.3069779148313466,0,5,125,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,580,1.0,3,1,0.17292201031862803,0,0,903,-0.9127086512392576,2,4,388,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,581,1.0,2,0,-0.35307759150108897,1,1,174,0.4603627474770249,2,3,148,2,,,1,3,0,3,0,0,0,0,0,0,0
train,582,1.0,1,0,0.698921612138345,1,1,106,1.875711789558209,0,5,786,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,583,0.0,2,1,1.8260636160377386,0,0,307,0.3080170928776245,2,4,218,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,584,0.0,1,1,0.4734932113584663,0,0,86,0.772032636875103,0,4,684,1,0.0,0.0,2,4,1,1,0,0,0,0,0,0,0
train,585,0.0,3,1,0.022636409798708873,0,0,400,-0.8194627658363822,0,4,617,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,586,1.0,1,0,-0.8790771933208059,0,2,1,1.5147394221929587,2,3,783,3,,,1,4,0,3,0,0,0,0,0,0,0
train,587,0.0,2,1,1.3000640142180215,0,0,167,-0.26899619464899266,2,4,372,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,588,1.0,1,1,2.276920417597496,1,1,95,1.5085692015391194,0,4,263,2,1.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,589,0.0,3,1,-0.5785059922809677,0,0,102,-0.8973710928725647,2,4,282,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,590,0.0,3,1,0.022636409798708873,0,0,706,-0.8973710928725647,2,4,549,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,591,0.0,3,1,0.3983504110985067,0,0,898,-1.0162688155091697,2,4,670,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,592,1.0,1,0,1.6757780155178195,1,0,626,1.495661041802156,0,5,764,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,593,0.0,3,1,1.3000640142180215,0,0,729,-0.9994325698551931,2,4,235,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,594,0.0,3,0,0.022636409798708873,0,2,594,-0.9345460513600208,1,3,91,1,,,1,0,0,3,0,0,0,0,0,0,0
train,595,0.0,2,1,0.5486360116184259,1,0,854,0.3080170928776245,2,4,139,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,596,0.0,3,1,0.4734932113584663,1,1,424,0.22974484480448726,2,4,811,3,1.0,0.0,2,3,0,3,0,0,0,0,1,0,0
train,597,1.0,2,0,0.09777921005866845,0,0,206,0.5622276728737409,2,3,437,3,0.0,0.0,2,3,0,3,0,0,0,0,0,0,0
train,598,0.0,3,1,1.4503496147379407,0,0,786,-0.7872939516355081,2,4,382,4,0.0,0.0,2,1,0,4,0,0,0,0,0,0,0
train,599,0.0,3,1,0.022636409798708873,0,0,257,-1.0027793180077396,0,4,90,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,600,1.0,1,1,1.4503496147379407,1,0,797,1.1498416191074388,0,4,224,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,601,1.0,2,0,-0.42822039176104854,2,1,188,0.3481216095829476,2,5,368,2,1.0,0.0,1,3,0,4,0,0,0,0,0,0,0
train,602,0.0,3,1,0.022636409798708873,0,0,496,-0.9163224516047415,2,4,740,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,603,0.0,1,1,0.5486360116184259,0,0,60,0.8314084047390282,2,4,316,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,604,0.0,3,1,1.074635613438143,0,0,590,-0.8973710928725647,2,4,797,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,605,1.0,1,1,0.3983504110985067,0,0,12,0.3302548388622302,0,4,350,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,606,0.0,3,1,0.4734932113584663,1,0,541,-0.23172604407982986,2,4,451,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,607,0.0,3,1,0.022636409798708873,0,0,528,-0.9163224516047415,2,4,392,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,608,1.0,1,1,-0.20279199098116985,0,0,65,0.4780071666152079,2,4,190,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,609,1.0,2,0,-0.5785059922809677,1,2,867,0.8103529194656702,0,5,428,4,1.0,0.0,1,4,0,4,0,0,1,0,0,0,0
train,610,1.0,1,0,0.7740644123983046,0,0,804,2.2313439948842757,2,3,725,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,611,0.0,3,0,0.698921612138345,1,5,458,0.5048100013229886,2,5,21,7,1.0,0.0,2,3,0,7,0,0,0,0,1,0,0
train,612,0.0,3,1,0.022636409798708873,0,0,873,-1.026495343233343,2,4,371,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,613,1.0,3,0,-0.35307759150108897,1,0,611,-0.2350626658987403,1,3,550,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,614,0.0,3,1,0.022636409798708873,0,0,642,-0.9345460513600208,1,4,353,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,615,0.0,3,1,0.3983504110985067,0,0,591,-0.8973710928725647,2,4,103,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,616,1.0,2,0,-0.42822039176104854,1,2,137,1.293677142014165,2,3,335,5,,,1,4,0,5,0,0,0,0,0,0,0
train,617,0.0,3,1,0.32320761083854715,1,1,456,-0.3111447391310933,2,4,189,3,1.0,0.0,2,2,0,3,0,0,0,0,0,0,0
train,618,0.0,3,0,-0.2779347912411294,1,0,733,-0.1956744549476333,2,5,459,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,619,1.0,2,0,-1.93107639696024,2,1,145,0.7414458562773971,2,3,66,4,0.0,1.0,0,3,0,4,0,0,0,0,0,0,2
train,620,0.0,2,1,-0.2779347912411294,0,0,339,-0.6331710965388939,2,4,274,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,621,0.0,3,1,-0.20279199098116985,1,0,252,-0.30727043636618656,0,4,859,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,622,1.0,1,1,0.9243500129182237,1,0,71,1.063245374181879,2,4,408,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,623,1.0,3,1,-0.7287915928008868,1,1,246,-0.2190261805536551,0,4,555,3,1.0,0.0,1,2,0,3,0,0,1,0,0,0,0
train,624,0.0,3,1,-0.6536487925409272,0,0,546,-0.9214914200619991,2,4,310,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,625,0.0,3,1,-0.6536487925409272,0,0,677,-0.1956744549476333,2,4,92,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,626,0.0,1,1,2.3520632178574554,0,0,627,0.5399755597781908,2,4,778,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,627,0.0,2,1,2.051492016817617,0,0,134,-0.4686741981443667,1,6,411,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,628,1.0,1,0,-0.6536487925409272,0,0,91,1.4913622349883702,2,3,462,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,629,0.0,3,1,-0.2779347912411294,0,0,506,-0.9163224516047415,2,4,88,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,630,0.0,3,1,0.022636409798708873,0,0,391,-0.9366527446258573,1,4,583,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,631,1.0,1,1,3.7797764227966875,0,0,295,0.4603627474770249,2,4,55,1,0.0,0.0,3,3,1,1,0,0,0,0,0,0,0
train,632,0.0,3,1,1.6006352152578598,0,0,477,-1.0259201440532106,2,4,467,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,633,1.0,1,1,0.17292201031862803,0,0,89,0.4780071666152079,0,1,757,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,634,0.0,1,1,0.022636409798708873,0,0,17,0.6848820389464957,2,4,612,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,635,0.0,3,0,-1.555362395660442,3,2,463,0.383009489470084,2,3,739,6,0.0,1.0,1,3,0,6,0,0,0,1,0,4,0
train,636,1.0,2,0,-0.12764919072121025,0,0,168,-0.4162482943735053,2,3,196,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,637,0.0,3,1,0.17292201031862803,0,0,907,-0.9127086512392576,2,4,436,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,638,0.0,2,1,0.09777921005866845,1,1,760,0.3181807839015992,2,4,162,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,639,0.0,3,0,0.8492072126582642,0,5,334,0.7602383782468691,2,5,609,7,1.0,0.0,2,3,0,7,0,0,0,0,1,0,0
train,640,0.0,3,1,0.4734932113584663,1,0,653,-0.1956744549476333,2,4,791,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,641,0.0,3,1,-0.7287915928008868,0,0,557,-0.9214914200619991,2,4,375,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,642,1.0,1,0,-0.42822039176104854,0,0,794,1.3632796449021676,0,3,701,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,643,0.0,3,0,-2.081361997480159,3,2,463,0.383009489470084,2,3,739,6,0.0,1.0,0,3,0,6,0,0,0,1,0,4,0
train,644,1.0,3,1,0.17292201031862803,0,0,103,1.1415603065113535,2,4,254,8,0.0,0.0,2,4,0,8,0,0,0,0,0,0,0
train,645,1.0,3,0,-2.1752904978051086,2,1,259,-0.008773180737389738,0,3,44,4,0.0,1.0,0,2,0,4,0,1,0,0,0,0,3
train,646,1.0,1,1,1.3752068144779812,1,0,802,1.474061287460948,0,4,315,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,647,0.0,3,1,-0.8039343930608464,0,0,513,-0.9163224516047415,2,4,169,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,648,1.0,1,1,1.9763492165576577,0,0,88,0.6404698891471552,0,0,730,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,649,0.0,3,1,0.022636409798708873,0,0,844,-0.9600443589040861,2,4,849,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,650,1.0,3,0,-0.5033631920210081,0,0,776,-0.9600443589040861,2,3,760,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,651,0.0,3,1,0.022636409798708873,0,0,503,-0.9163224516047415,2,4,530,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,652,1.0,2,0,-0.8790771933208059,0,1,148,0.17813153584536418,2,3,213,2,,,1,3,0,2,0,0,0,0,0,0,0
train,653,0.0,3,1,-0.6536487925409272,0,0,701,-0.8516275615927991,2,4,390,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,654,1.0,3,0,0.022636409798708873,0,0,376,-0.9246094669436385,1,3,589,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,655,0.0,3,0,-0.8790771933208059,0,0,602,-1.0683770604358809,1,3,328,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,656,0.0,2,1,-0.42822039176104854,2,0,846,1.4272694341998533,2,4,337,7,0.0,0.0,1,4,0,7,0,0,0,0,0,0,0
train,657,0.0,3,1,0.022636409798708873,0,0,505,-0.9163224516047415,2,4,653,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,658,0.0,3,0,0.17292201031862803,1,1,595,-0.2350626658987403,1,5,91,2,1.0,0.0,2,2,0,3,0,0,0,0,0,0,0
train,659,0.0,2,1,-0.5033631920210081,0,0,325,-0.4162482943735053,2,4,231,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,660,0.0,1,1,2.126634817077577,0,2,572,1.8990366190191175,0,4,565,3,1.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,661,1.0,1,1,1.5254924149979003,2,0,826,2.0799663468430136,2,1,261,2,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,662,0.0,3,1,0.7740644123983046,0,0,230,-1.0027793180077396,0,4,46,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,663,0.0,1,1,1.3000640142180215,0,0,678,0.2910394596127297,2,4,161,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,664,0.0,3,1,0.4734932113584663,0,0,492,-0.9670571592578094,2,4,157,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,665,1.0,3,1,-0.7287915928008868,1,0,902,-0.9127086512392576,2,4,452,1,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,666,0.0,2,1,0.17292201031862803,2,0,846,1.4272694341998533,2,4,337,7,0.0,0.0,2,4,0,7,0,0,0,0,0,0,0
train,667,0.0,2,1,-0.35307759150108897,0,0,156,-0.4162482943735053,2,4,111,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,668,0.0,3,1,0.022636409798708873,0,0,342,-0.9313998219224265,2,4,679,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,669,0.0,3,1,0.9994928131781833,0,0,726,-0.8973710928725647,2,4,168,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,670,1.0,1,0,0.5486360116184259,1,0,126,1.0517741972498704,2,5,784,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,671,1.0,2,0,0.7740644123983046,1,1,324,0.7414458562773971,2,5,104,3,1.0,0.0,2,3,0,3,0,0,0,0,0,0,0
train,672,0.0,1,1,0.09777921005866845,1,0,778,1.0517741972498704,2,4,194,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,673,0.0,2,1,3.028348420197092,0,0,751,-0.6331710965388939,2,4,529,1,0.0,0.0,3,1,1,1,0,0,0,0,0,0,0
train,674,1.0,2,1,0.09777921005866845,0,0,191,-0.4162482943735053,2,4,845,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,675,0.0,2,1,0.022636409798708873,0,0,180,-0.20214223108271204,2,4,829,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,676,0.0,3,1,-0.8790771933208059,0,0,543,-0.9313998219224265,2,4,230,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,677,0.0,3,1,-0.39064899163106875,0,0,406,-0.8973710928725647,2,4,710,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,678,1.0,3,0,-0.8790771933208059,0,0,675,-0.6981753063816832,2,3,807,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,679,0.0,3,0,0.9994928131781833,1,6,774,0.9402016419508685,2,5,292,8,1.0,0.0,2,4,0,8,0,0,0,0,1,0,0
train,680,1.0,1,1,0.4734932113584663,0,1,830,3.555712464753728,0,4,127,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,681,0.0,3,0,0.022636409798708873,0,0,382,-0.8867603323974383,1,3,635,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,682,1.0,1,1,-0.20279199098116985,0,0,802,1.474061287460948,0,4,320,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,683,0.0,3,1,-0.7287915928008868,0,0,683,-0.7627570332270089,2,4,596,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,684,0.0,3,1,-1.1796483943606442,5,2,774,0.9402016419508685,2,4,292,8,1.0,0.0,1,4,0,8,0,0,0,0,1,0,0
train,685,0.0,2,1,2.276920417597496,1,1,324,0.7414458562773971,2,4,104,3,1.0,0.0,2,3,0,3,0,0,0,0,0,0,0
train,686,0.0,2,1,-0.35307759150108897,1,2,867,0.8103529194656702,0,4,428,4,1.0,0.0,1,4,0,4,0,0,1,0,0,0,0
train,687,0.0,3,1,-1.1796483943606442,4,1,334,0.7602383782468691,2,4,609,7,1.0,0.0,1,3,0,7,0,0,0,0,1,0,0
train,688,0.0,3,1,-0.8039343930608464,0,0,510,-0.6651992294284834,2,4,187,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,689,0.0,3,1,-0.8790771933208059,0,0,550,-0.9287889827748592,2,4,249,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,690,1.0,1,0,-1.1045055941006847,0,1,186,2.5822681706774966,2,3,475,4,,,1,4,0,4,0,0,0,0,0,0,0
train,691,1.0,1,1,0.09777921005866845,1,0,112,1.151188560149584,2,4,207,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,692,1.0,3,0,-1.93107639696024,0,1,538,-0.3839046388136945,0,3,395,2,0.0,1.0,0,2,0,2,0,0,0,0,0,0,0
train,693,1.0,3,1,0.6237788118783855,0,0,103,1.1415603065113535,2,4,423,8,0.0,0.0,2,4,0,8,0,0,0,0,0,0,0
train,694,0.0,3,1,-0.35307759150108897,0,0,266,-1.0027793180077396,0,4,694,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,695,0.0,1,1,2.276920417597496,0,0,62,0.3302548388622302,2,0,832,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,696,0.0,2,1,1.6757780155178195,0,0,207,-0.3775512477633212,2,4,139,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,697,0.0,3,1,1.074635613438143,0,0,584,-0.8973710928725647,2,4,401,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,698,1.0,3,0,0.022636409798708873,0,0,575,-0.9366527446258573,1,3,547,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,699,0.0,1,1,1.4503496147379407,1,1,106,1.875711789558209,0,4,786,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,700,0.0,3,1,0.9243500129182237,0,0,478,-0.9472215089599357,2,4,357,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,701,1.0,1,0,-0.8790771933208059,1,0,832,2.663285891495951,0,5,37,5,0.0,0.0,1,4,0,5,0,0,0,0,0,0,0
train,702,1.0,1,1,0.3983504110985067,0,0,792,0.31969729021876797,2,4,727,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,703,0.0,3,0,-0.8790771933208059,0,1,285,-0.30727043636618656,0,3,53,2,,,1,2,0,2,0,0,0,0,0,0,0
train,704,0.0,3,1,-0.35307759150108897,0,0,619,-0.9355925874710505,1,4,270,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,705,0.0,3,1,-0.2779347912411294,1,0,544,-0.9214914200619991,2,4,310,1,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0
train,706,0.0,2,1,0.698921612138345,0,0,225,0.3080170928776245,2,4,540,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,707,1.0,2,0,1.1497784136981024,0,0,139,-0.3775512477633212,2,5,401,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,708,1.0,1,1,0.9243500129182237,0,0,793,0.31969729021876797,2,4,117,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,709,1.0,1,0,-0.5785059922809677,0,0,48,2.2176048685489933,2,3,152,6,0.0,0.0,1,4,0,6,0,0,0,0,0,0,0
train,710,1.0,3,1,-1.4802195954004824,1,1,254,-0.25218396754389893,0,2,543,3,0.0,1.0,1,2,0,3,0,0,0,0,0,0,2
train,711,1.0,1,0,-0.42822039176104854,0,0,795,0.998582467431275,0,3,498,1,0.0,0.0,1,4,1,1,0,0,0,0,0,0,0
train,712,0.0,1,1,0.022636409798708873,0,0,26,0.3302548388622302,2,4,412,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,713,1.0,1,1,1.3752068144779812,1,0,126,1.0517741972498704,2,4,784,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,714,0.0,3,1,-0.0525063904612507,0,0,693,-0.7352457659512136,2,4,429,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,715,0.0,2,1,1.6757780155178195,0,0,218,-0.4162482943735053,2,4,296,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,716,0.0,3,1,-0.8039343930608464,0,0,481,-0.9472215089599357,2,4,751,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,717,1.0,1,0,0.6237788118783855,0,0,832,2.663285891495951,0,3,239,5,0.0,0.0,2,4,0,5,0,0,0,0,0,0,0
train,718,1.0,2,0,-0.20279199098116985,0,0,402,-0.6331710965388939,2,3,804,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,719,0.0,3,1,-0.8039343930608464,0,0,605,-0.2350626658987403,1,4,506,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,720,0.0,3,1,0.2480648105785876,0,0,438,-0.9313998219224265,2,4,382,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,721,1.0,2,0,-1.780790796440321,0,1,206,0.5622276728737409,2,3,315,3,0.0,1.0,1,3,0,3,0,0,0,0,0,0,0
train,722,0.0,3,1,-0.9542199935807656,1,0,556,-1.0259201440532106,2,4,375,1,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0
train,723,0.0,2,1,0.32320761083854715,0,0,83,-0.4162482943735053,2,4,284,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,724,0.0,2,1,1.5254924149979003,0,0,215,-0.4162482943735053,2,4,344,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,725,1.0,1,1,-0.20279199098116985,1,0,66,1.074427242873678,2,4,138,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,726,0.0,3,1,-0.7287915928008868,0,0,357,-0.82515440515439,2,4,598,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,727,1.0,2,0,0.022636409798708873,3,0,338,0.08217950756335624,2,5,659,2,0.0,0.0,1,2,0,4,0,0,0,0,0,0,0
train,728,1.0,3,0,0.022636409798708873,0,0,621,-0.9361225386475892,1,3,488,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,729,0.0,2,1,-0.35307759150108897,1,0,161,0.3080170928776245,2,4,105,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,730,0.0,3,0,-0.35307759150108897,1,0,911,-0.9127086512392576,2,3,364,1,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,731,1.0,1,0,-0.0525063904612507,0,0,186,2.5822681706774966,2,3,15,4,0.0,0.0,1,4,0,4,0,0,0,0,0,0,0
train,732,0.0,3,1,-1.405076795140523,0,0,293,-0.03470348446241121,0,4,321,2,0.0,1.0,1,2,0,2,0,0,0,0,0,0,0
train,733,0.0,2,1,0.022636409798708873,0,0,179,-0.20214223108271204,2,4,414,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,734,0.0,2,1,-0.5033631920210081,0,0,310,-0.4162482943735053,2,4,73,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,735,0.0,2,1,-0.5033631920210081,0,0,151,-0.4162482943735053,2,4,802,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,736,0.0,3,1,-0.09007779059123049,0,0,677,-0.1956744549476333,2,4,850,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,737,0.0,3,0,1.3752068144779812,1,3,923,0.6059461164873752,2,5,255,5,1.0,0.0,2,3,0,5,0,0,0,0,1,0,0
train,738,1.0,1,1,0.3983504110985067,0,0,830,3.555712464753728,0,4,443,4,0.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,739,0.0,3,1,0.022636409798708873,0,0,483,-0.9163224516047415,2,4,367,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
